offset,offset_hex,value,value_hex,count,frequency,varying_global,group_counts 
6781,0x1A7D,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6785,0x1A81,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6785,0x1A81,2,0x02,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6789,0x1A85,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6789,0x1A85,3,0x03,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6793,0x1A89,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6793,0x1A89,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6794,0x1A8A,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6794,0x1A8A,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6795,0x1A8B,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6795,0x1A8B,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6796,0x1A8C,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6796,0x1A8C,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6797,0x1A8D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6797,0x1A8D,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6798,0x1A8E,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6798,0x1A8E,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6799,0x1A8F,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6799,0x1A8F,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6800,0x1A90,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6800,0x1A90,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6801,0x1A91,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6801,0x1A91,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6840,0x1AB8,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6840,0x1AB8,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6841,0x1AB9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6841,0x1AB9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6845,0x1ABD,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6845,0x1ABD,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6849,0x1AC1,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6849,0x1AC1,3,0x03,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6853,0x1AC5,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6853,0x1AC5,3,0x03,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6857,0x1AC9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6857,0x1AC9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6858,0x1ACA,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6858,0x1ACA,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6859,0x1ACB,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6859,0x1ACB,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6860,0x1ACC,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6860,0x1ACC,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6861,0x1ACD,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6861,0x1ACD,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6862,0x1ACE,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6862,0x1ACE,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6863,0x1ACF,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6863,0x1ACF,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6864,0x1AD0,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6864,0x1AD0,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6865,0x1AD1,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6865,0x1AD1,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6904,0x1AF8,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6904,0x1AF8,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6905,0x1AF9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6905,0x1AF9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6909,0x1AFD,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6909,0x1AFD,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6913,0x1B01,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6913,0x1B01,4,0x04,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6917,0x1B05,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6917,0x1B05,3,0x03,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6921,0x1B09,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6921,0x1B09,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6922,0x1B0A,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6922,0x1B0A,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6923,0x1B0B,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6923,0x1B0B,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6924,0x1B0C,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6924,0x1B0C,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6925,0x1B0D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6925,0x1B0D,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6926,0x1B0E,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6926,0x1B0E,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6927,0x1B0F,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6927,0x1B0F,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6928,0x1B10,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6928,0x1B10,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6929,0x1B11,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6929,0x1B11,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6968,0x1B38,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6968,0x1B38,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6969,0x1B39,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6969,0x1B39,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6973,0x1B3D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
6973,0x1B3D,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
6977,0x1B41,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
